Area,Year,Total Export Value per 1000 USD,Total Crops and Livestock Yielded per 100g/ha,Total Crop Emissions,Total Fertilizers Used in Tonnes,Total FDI Inflows per million USD,Total Land Use per 1000/ha,Total Pesticides Used in Tonnes
Republic of Moldova,2013,11.252870989219092,11.215923055769906,3.4039231079372665,9.082218497314804,4.857095538727753,7.264584826353758,6.402876520839905
Republic of Moldova,2014,11.231926317502715,11.443550377590945,3.404207291778979,9.135701489683841,5.247839529058799,6.986778462592705,6.40399836293101
Republic of Moldova,2015,11.053646342073987,10.93313474710927,3.403847201120881,9.091942861854742,4.859967431104096,6.987702054452517,6.5027881718508995
Republic of Moldova,2017,11.240752830322677,11.293956521177318,3.404644765932065,9.645823135553856,4.422028292810234,6.987875811681526,6.624670954005285
Republic of Moldova,2018,11.29081121707479,11.27705966124219,3.4050682136496575,10.020502616610134,5.125421250401238,6.97081458161526,6.696378168295943
Republic of Moldova,2019,11.336665663557719,11.301910837747444,3.5037213782006256,9.880702664536027,5.618387971639253,6.9723079544313,6.713457290177582
Republic of Moldova,2020,11.25776301755098,11.042614232864029,3.500640926523326,9.860739936256367,4.318487613869394,6.9726828788305335,6.866960069817437
Republic of Moldova,2021,11.500264426215834,11.370159180742927,3.50510484214645,9.591601581387218,5.393945677561444,7.01784210800405,6.866873758880746
Romania,2006,12.175052928755802,11.471307320273178,4.537647661582309,9.661686655340535,8.027601957393722,8.975205569260886,7.716727282855259
Romania,2007,12.482522813138544,11.239001645542718,4.534596780400625,9.472191684393442,7.656336199163868,8.809303386422473,7.652486336706368
Romania,2008,12.921346853631942,11.50827768073515,4.539761063765127,9.425327110394651,7.806417199734349,8.808755959512919,7.782855893031411
Romania,2009,12.81124252820361,11.569634666818466,4.5418810174178175,9.270793856154755,7.032486587826861,8.80972232141156,7.6889583602712515
Romania,2010,12.904741636131256,11.554345680520598,4.5418039552273495,11.230864706145686,6.19759781479117,8.827714797583571,7.790536106614672
Rwanda,2004,8.358707040042798,10.901479103835916,5.663227342673119,6.439122138758585,2.163323025660538,7.012107786770691,3.8417844604528435
Rwanda,2005,8.695746788793445,10.713820059295546,5.665110366547205,6.984848586502957,2.192770226986839,6.932743532669375,4.3221218058276545
Rwanda,2006,8.868902784902055,10.682315363924555,5.664600165209932,6.273146512005284,3.4545474827052796,7.013255784840878,4.577713339755052
Rwanda,2008,9.633249545265453,10.703311881612331,5.668755807516807,8.390404728344791,3.566088674047124,7.013195791440134,4.532353687215805
Rwanda,2009,9.22120200364022,11.093048672286779,5.667274656052296,7.324160327128636,3.99051553065103,7.022882940398935,5.830373169601392
Rwanda,2011,9.63971730013066,10.935708740903557,5.665638372859986,3.8010914447208646,4.159221572940609,7.038695818242733,3.968619356578546
Saint Kitts and Nevis,2004,7.672884797511951,11.495411741134754,0.0013490895692955195,3.835861644462582,4.039033981263391,2.1414377714314976,4.678346295521248
Saint Kitts and Nevis,2005,7.566266005207924,11.455132143736877,0.0005498488054354668,3.828641396489095,4.543236152891761,1.9808865197314491,3.722701002589447
Saint Kitts and Nevis,2006,7.586208067316789,10.286711920708393,0.0,4.214593690373678,4.713267622857792,1.9814611333196324,3.677717389407744
Saint Kitts and Nevis,2007,7.669698210152715,10.303518876724775,0.0,3.7054087560651467,4.908856785015651,1.985245324522003,3.7511497798400613
Saint Kitts and Nevis,2008,7.833522703947371,10.314986799507455,0.0,4.214593690373678,5.186860679159055,1.9858174396471682,3.6144252681889886
Saint Kitts and Nevis,2009,7.748264934157797,10.291859787218094,0.0,4.267363726353742,4.880912555522637,2.0005786932541114,3.7062772312903567
Saint Kitts and Nevis,2010,7.696457668612822,10.270513737051994,0.0,4.356708826689592,4.76446600684723,2.0173444821922497,3.6130777406976544
Saint Kitts and Nevis,2019,7.963735900946307,10.245135149357907,0.0,2.968361076757859,3.646924734969969,2.0382939733328405,3.727330640488189
Saint Lucia,2008,8.940645554538788,11.177192954684015,0.0,2.598731243857956,5.088896144435266,2.7083834788923307,4.129041168128761
Saint Lucia,2010,8.745165067587088,11.056971250306976,0.0,5.3734248390348425,4.806452291773579,2.7083834788923307,4.3349568647772
Saint Lucia,2011,8.523978452710404,11.056051266296711,0.0,4.730921391293652,4.578994861723839,2.7083834788923307,4.3481250829982
Samoa,2002,7.308950414152299,10.682055262024345,0.0,2.2335922215070942,0.9552818032771725,4.256257247384848,1.830293133230298
Samoa,2003,7.493123563019974,10.675235054877193,0.0,2.70805020110221,,4.245894460349302,2.063058062429312
Samoa,2004,7.732712262385328,10.677436767792479,0.0,3.378724525810097,1.5083023479761752,4.23410650459726,2.252343876557299
Samoa,2005,7.830114516692673,10.680651265428601,0.0,3.4420193761824107,1.5595367012804886,4.226169955001523,2.4113113666995973
Samoa,2006,7.836713267410051,10.675711589870378,0.0,3.8066624897703196,3.129099421441085,4.215757365929063,2.5488869794514075
Samoa,2007,7.904832254747283,10.687999640538113,0.0,3.258096538021482,2.067563653030197,4.206048551802102,2.67000213346468
Samoa,2009,8.13541064195718,10.691709089641733,0.0,3.7612001156935624,2.361351141674118,4.182050142641207,2.8759830204440653
Samoa,2010,8.071435839749343,10.687506098651923,0.0,2.90662779847117,0.34246779869342203,4.222177933731985,2.9618060910331008
Samoa,2011,8.130737557266608,10.677958350823173,0.0,2.9019708937395166,2.1671189155942714,4.2601157730723775,3.041115279401809
Samoa,2016,8.401166232519316,10.67374911895578,0.0,3.0981083401708576,2.294503323292627,4.3686880702347,3.3697067145707846
Samoa,2017,8.37698402821942,10.684075965601249,0.0,1.9117622616227514,1.7207100201486671,4.324517892096307,3.574963929984042
Samoa,2018,8.449151544390448,10.697025733642883,0.0,2.623036826775253,2.2385707544487716,4.28447644792621,4.2158736590415105
Samoa,2019,8.46001662907401,10.734895549344964,0.0,2.6528577678937744,0.7330436268925895,4.255638499298695,3.5104360817176334
Samoa,2020,8.560088778556544,10.74428935917963,0.0,3.877807924983632,1.3655654949969376,4.255638499298695,4.0081899609524525
Saudi Arabia,2002,12.447979722369759,11.39653208829038,0.19290425091964225,11.301986302869901,7.1208585954019314,11.211333767326877,6.607588184578592
Saudi Arabia,2003,12.65518894221212,11.420906114442646,0.1985639323398192,11.38012523355362,6.440148774336123,11.29025159500513,6.656383706211373
Saudi Arabia,2004,12.731707198812355,11.535755368184402,0.20794869193166732,12.017185582894054,6.919058654453492,11.289871492977005,6.702912683357161
Saudi Arabia,2006,13.046931606338424,11.49951849180663,0.19705963798033035,12.294545870166347,8.683579566031169,11.289863160355416,6.789942242875744
Saudi Arabia,2008,13.386800044243863,11.519541033759223,0.15663330983524895,10.915106645867503,9.256618335591575,11.289573808670346,6.869471726556529
Saudi Arabia,2009,13.237322280802491,11.504966375279828,0.10623513306848716,11.851782949861756,9.060774540649717,11.289010835201422,6.90673475842813
Saudi Arabia,2013,13.958374712485176,11.529450668552386,0.05969870308988399,11.375588746028534,8.840000100310704,11.288859582189092,7.338644903666741
Saudi Arabia,2015,14.036881391669954,11.485701996213468,0.08576476696079344,12.063938642041201,8.819735920305977,11.290912451440617,7.359761109581513
Saudi Arabia,2016,14.004175835970345,11.505826577385895,0.08055027114909195,12.469401828929007,9.011321507744887,11.29095144823376,7.472343446029831
Saudi Arabia,2020,13.819411739284615,11.66207604606475,0.08248587455542852,12.05973850348619,8.547924091628134,11.005637706820867,7.332748466897846
Saudi Arabia,2021,13.99684086130998,11.688407947779856,0.08352893141989477,11.946109496077428,9.979233919680333,11.005522248290683,7.332747740481762
Senegal,2002,10.23358534884662,11.809828979838244,0.691796268488989,3.044522437723423,4.043659521407325,8.539373941117384,4.301674851463644
Senegal,2003,10.601474046374753,11.833318471502867,0.7836046961205199,9.54287630006159,3.3525869938319888,8.53103974109478,4.430869707496536
Senegal,2007,11.168020858975815,11.853384548738834,0.7238541906723798,6.506680519175266,5.088002132515158,8.6758764407559,4.826338454381533
Senegal,2009,11.118029308211298,11.884959756984316,1.0373690727840323,8.23816247670425,5.296202469228449,8.729451041221177,4.977438474881222
Senegal,2010,11.124867347302514,11.864964863167414,1.0594844600898117,8.564188094274341,4.90651360337045,8.729451041221177,5.045258560581781
Senegal,2011,11.394522393381289,11.887330747895657,0.8761837594424466,8.45565461039964,5.267026086182558,8.708033912418463,5.1088839133982695
Senegal,2012,11.39106804652769,11.923236388882714,0.9299503464378954,10.239995502805316,5.118498248041961,8.708033912418463,5.285491718429257
Senegal,2013,11.478553544067594,11.896403343092656,0.8838432948748923,10.363051460363332,5.155299421394266,8.708199151602557,5.083816911389847
Senegal,2014,11.498904487180939,11.87909140836302,1.0046617397022881,10.263525169680042,5.376568545006406,8.708419428050389,4.916747805490408
Senegal,2016,11.396721734679348,11.87952310661706,1.5214114749903287,9.7818282639088,5.8554620137286095,8.729855337548935,5.182388860188663
Senegal,2017,11.543114137572008,11.881027866095453,1.5811996046225674,10.181105084488067,5.818164619760482,8.73221048058531,3.5505428843013713
Senegal,2018,11.577309419475494,11.91453588056065,1.6277590507102897,9.306350306894782,6.11218759557705,8.734560089952993,4.611781615575745
Senegal,2020,11.657812497980004,11.942030155447698,1.806877940359756,9.363509617973824,6.880820921495743,8.73934958898781,4.835611488267557
Serbia,2006,11.421084261304648,11.411227370256242,0.8477905961158707,10.998606052719207,7.042024082745972,7.861211951688197,6.158254066862409
Serbia,2007,11.65068467858459,11.287522418473824,0.8314442824640328,11.24467874104706,7.042197266108366,7.864637381861912,6.229034644683338
Serbia,2008,11.859502428822848,11.441328014032953,0.8689475203636344,11.165666291305126,6.784865471026225,7.870117170525661,6.169061999910409
Serbia,2009,11.7184201878973,11.437204055173586,0.8636421335120348,11.399332077966156,6.359935960116278,7.859880523927044,6.014046532807631
Serbia,2010,11.838646663352895,11.502758399520703,0.8624890309057993,11.153769523823657,6.193787710583412,7.862423173054215,6.018176799069868
Serbia,2011,12.068368033315927,11.497239751542587,0.869171171468844,11.212238077727992,7.251041543367321,7.862473510090292,6.299827129378152
Seychelles,2004,7.718105616956644,11.279758934330681,0.0,2.1972245773362196,3.157992907196263,2.3920933501822628,3.9280144578461917
Seychelles,2005,8.144830620204273,11.228635410891743,0.0,2.1972245773362196,4.105006933243862,2.3920933501822628,3.3434976448627793
Seychelles,2006,8.453577143220366,11.235827186058092,0.0,2.9041650800285006,4.354099572981825,2.3920933501822628,3.469727924069264
Seychelles,2007,8.435209470760434,11.252019470044008,0.0,4.795790545596741,4.612418850824002,2.3582777867262483,3.9909450854329793
Seychelles,2008,8.302933970348167,11.23740908941732,0.0,3.713572066704308,4.590376294008212,2.3582777867262483,5.00342267894388
Seychelles,2009,8.173636790819408,11.22793088907338,0.0,2.7815329778620135,4.4927850553933,2.3548324775473355,5.362333876461453
Seychelles,2010,8.203089766587345,11.202945521355675,0.0,2.1938856760707046,4.695719048690706,2.33654724889386,5.532543280992352
Seychelles,2011,8.3311673910712,11.252860721243852,0.0,1.3862943611198906,4.688062675327651,2.296759063686709,5.174668409968346
Slovakia,2002,11.03080404429147,11.398454687724442,2.487970008465513,9.494831644951645,7.221546904324224,7.31542308756854,5.878420265798772
Slovakia,2004,11.622812221726566,11.42205501496396,2.478089018016212,9.509944839384838,5.661723944239062,7.264622512124423,5.94567908305258
Slovakia,2005,11.920914884322192,11.470906921537427,2.4775994616424115,9.510694091640918,5.6186434056217935,7.264460991678275,5.8019068726494
Slovakia,2008,12.554286835520001,11.677659938337131,2.4864596099875254,9.262917009193606,6.786715721672798,7.261468147997531,5.765581134688826
Slovakia,2009,12.521413658375927,11.53262122381108,2.4910253920461756,8.288408760211942,5.253943326184027,7.258357977947063,5.865976907066046
Slovakia,2012,12.93633295124955,11.410235823793998,2.4937094578021393,10.119656247760684,6.23024092095086,7.25646551172725,5.782976959442533
Slovakia,2013,12.911291770240853,11.544294278637773,2.494910609566148,10.072402511535763,,7.248449360292906,5.8221612176174125
Slovakia,2014,12.82166131150227,11.732769177801114,2.497506108864426,10.115382834149965,,7.246675067353937,5.881113202896677
Slovakia,2016,12.701461300032317,11.722740586073106,2.4974827931024897,10.087742655490995,4.982070705349533,7.200691381953862,5.7692754013150065
Slovakia,2018,12.829442486274045,12.014130963359221,2.490328038577788,10.004787583398235,5.777244914133452,7.2011921891162824,5.919828304038343
Slovakia,2019,12.797532345922761,11.99283787540822,2.4974800500359335,10.083015537024918,6.061074618976475,7.200195655584661,5.957335958167039
Slovakia,2020,12.860538951364516,12.035347871081862,2.495028858058618,10.098484852034986,,7.199182116754045,5.93522629802186
Slovakia,2021,13.025791463781893,12.224271045565146,2.4943040225074666,10.054544071499016,5.414574011195486,7.191052753116094,5.93620286275062
Slovenia,2003,10.960874843035215,11.78665988625193,3.288249512724282,9.481236186389442,5.924686687188519,6.055779829043822,5.943961054821149
Slovenia,2004,11.167417108644127,12.047787876564438,3.261300374610618,9.328789852175726,6.41608483031332,6.0475410266617065,6.095409418356788
Slovenia,2005,11.36210402872296,11.925366922406146,3.2612051627753957,9.17046931406125,6.390455768929285,6.055612366931734,5.974714327899208
Slovenia,2006,11.633349085286325,11.799234929159486,3.258952581767869,9.208216689987623,6.651050668664588,6.0475410266617065,5.8958107368409
Slovenia,2007,11.918085526556434,11.545898335555085,3.2546740212201524,9.389984737177539,7.063975162530027,6.050743726407294,5.793993093688551
Slovenia,2008,12.134244508473763,11.509410544869827,3.2725916159730764,8.794521851788527,6.488776355837348,6.116552582199446,5.844558395534982
Slovenia,2010,12.158678756115297,11.548603853802064,3.2950754651011045,9.033000784538439,2.790109724916187,6.1193707731067715,5.773770406461939
Slovenia,2012,12.311981011090833,11.211340527349455,3.2951613292387645,8.588858430973687,3.0460475994695626,6.112466206955613,5.6686437047396
Slovenia,2013,12.27562941355314,11.127498250598572,3.2944049771430692,8.625197166576003,,5.985408747712613,5.564657234305188
Slovenia,2014,12.245879484954811,11.302749038416897,3.3008643305560352,8.66224922387821,5.37105525348016,5.92817857453717,5.664368218965247
Slovenia,2016,12.18540926238995,11.332220101432064,3.3018772282049276,8.637477444245432,5.682828704182209,5.930296027405905,5.802575758892478
Slovenia,2017,12.27571548074493,11.243445065768698,3.3017986885997574,8.643991544000523,5.446177589299001,5.926128845561428,5.741041558111679
Slovenia,2018,12.398236154435995,11.634805282529264,3.2976475713664932,8.630459762992981,5.631990744778647,5.924040297631164,5.814620816733047
Slovenia,2019,12.379623452193382,12.088021627541162,3.3547222856532817,8.703102507396894,5.97218715050401,5.923892409597868,5.62718936582468
Slovenia,2021,12.601531392687736,12.077810610728735,3.3557123329097247,8.542165722407981,6.257186800867143,5.983519002202864,5.580257988370704
South Africa,2002,11.995363702618823,11.928205881315067,4.417572132939696,11.396015173361942,6.37432149759758,10.762537514237968,8.917046200160561
South Africa,2003,12.237760248228454,11.887909497188375,4.477149675756727,11.234860334470378,6.477577670423339,10.761661764674606,8.921559600938
South Africa,2004,12.48176610968947,11.88162033384782,4.482469830105097,11.286322812859137,6.9801181243231785,10.75887404016981,8.944043241060902
South Africa,2009,12.965056235075505,11.967105121113384,4.484838906314023,8.95870089087133,8.372804373346328,10.753367790001334,9.096662985880124
South Africa,2010,13.07639814435705,11.927119035642232,4.487036964023639,11.74675043296454,7.484909453482605,10.67515438802226,9.12658105196173
South Africa,2011,13.262140029816221,11.984897042897716,4.485002058259595,11.838383698096191,7.597902640831747,10.670803417692472,9.118676578873165
Spain,2002,14.053140999056344,11.955114582315122,4.426608352568272,12.83909840697289,10.490430739449572,9.768024625369549,9.459829413028848
Spain,2003,14.303367586542493,11.900699242698234,4.43154966515182,12.830722546063145,10.213519706786876,9.764565833997116,9.47692826844173
Spain,2004,14.462059501576151,11.935393086445332,4.451927510466791,13.033033192845089,10.66071649657637,9.762809806325237,9.636834479262035
Spain,2005,14.514991243637295,11.917485314971039,4.442202332209477,12.968363352894654,10.41708414796164,9.763256846462278,9.491177319927449
Sri Lanka,2002,11.25181607947933,11.374173612282675,5.455389275427914,11.503842674361843,4.603834297419495,7.572760153595802,6.063197826910377
Sri Lanka,2003,11.292047574274214,11.402765673411615,5.465081306559211,11.385529497785123,4.491869049101627,7.575755577120127,6.068616542233459
Sri Lanka,2004,11.399059435319609,11.41581636808438,5.450822335793336,11.409775467279287,4.432535182686858,7.563287123747386,6.074020440237544
Sri Lanka,2005,11.484620293272112,11.405294596232388,5.463534868288893,11.39122476527974,4.702139748860544,7.605641213889256,6.079349500751726
Sri Lanka,2006,11.562096112302317,11.433679856195607,5.461175809238018,11.423241428697409,5.239351210903494,7.591861714889934,6.084693016200759
Sri Lanka,2007,11.662051757964809,11.391612832609585,5.443449645426241,11.36193146425148,5.5767673415302905,7.581294813235874,5.889082231096588
Sri Lanka,2008,12.029461503239968,11.465330586162544,5.458377905846058,11.600526786955703,5.616789668403225,7.623723402952785,5.667070944202722
Sri Lanka,2009,11.8798968844676,11.530597392564578,5.445416600406536,11.399865543542978,5.12252082347514,7.626164015944282,5.682499251819195
Sri Lanka,2011,12.329685322426766,11.417970222168313,5.454950676383286,11.1712263922093,5.987935474751058,7.649454500124248,5.779732202117864
Sri Lanka,2015,12.293096331298218,11.281091992697927,5.44266861699307,10.84663830257688,5.640995871051585,7.650180599869875,6.337865505045091
Sri Lanka,2016,12.257899076525144,11.208505301095464,5.433359419633582,10.029623484209807,5.849629257124041,7.652280542001689,6.06122638212594
Sri Lanka,2017,12.403881877612672,11.227616332443995,5.402878037415285,10.236983686382098,6.583764912005663,7.654455074741153,5.643383521819051
Sri Lanka,2018,12.17469251154548,11.29885877583774,5.42319054099465,10.219863506015585,6.735720974494765,7.6644404803460695,6.221753619383062
Sri Lanka,2019,12.26655088212301,11.388010351860338,5.402336708233989,10.710858965083613,6.019601241546018,7.585741182955779,5.8298308465944215
Sri Lanka,2020,12.330073858189843,11.549191642954623,5.410489505336683,11.138500354347912,5.4174737986636,7.585827868216879,6.3508294808888195
Suriname,2004,8.815162171736153,11.67115258671143,4.713326739087527,7.810082303838906,,7.9006983623773746,4.6210435351443815
Suriname,2005,9.044610410275148,11.70564371429595,4.708461762867338,7.360830717207184,3.367295829986474,7.900015823233152,4.733022985880672
Suriname,2008,9.31472290956932,11.863497825970223,4.7035881075143395,10.534652940740193,,7.899691372050202,4.86999296429379
Suriname,2009,9.30443336108793,11.815781823392921,4.708202744054104,7.9232576609272405,,7.75080227744835,5.0272676352352335
Suriname,2010,9.519961534664093,11.84875781436759,4.707475238468902,8.488176242345745,,7.750405009654662,4.626512243999037
Suriname,2011,9.685207156887905,11.864007911115431,4.709981751000079,8.344029572407049,3.6229453329128067,7.750715582490883,5.327508556152051
Sweden,2002,12.598258304080503,11.850175970090502,7.101312355271914,10.318671941705203,8.228634870050485,9.031905063925779,6.300166336783777
Sweden,2003,12.819634782769496,11.860146864636903,7.1110534740873,10.441016309993781,8.094996088380029,8.951992242033318,6.454512400311149
Sweden,2004,12.959450742963952,11.880672264083895,7.1321563060089295,10.566285976065245,8.641032060907076,9.032196884880735,5.820375914134653
Sweden,2008,13.488314893918952,11.935192788604978,7.189313891261488,11.961862918979199,9.772344764066865,9.029094046913352,6.370634874422804
Sweden,2009,13.313069683732676,12.013062670563608,7.210668811552646,10.67574268449443,9.80720169150714,9.029114025220705,6.175651550374236
Sweden,2010,13.379330668478062,11.908558226931422,7.242042618548437,10.951829415321154,8.527168197476522,8.949743355006525,6.202844174001948
Sweden,2011,13.540126992334766,12.038116165194113,7.268009155893135,10.824978482768095,9.564247904110827,9.028358567459886,6.095002152273606
Sweden,2013,13.607612698240628,12.073766216616875,7.275693986223417,10.294069997408208,8.712597769234304,9.025762382120066,5.998312918389946
Sweden,2014,13.634463835723329,12.063447890464424,7.285813058546302,10.402106366732047,7.152436090416662,9.105015151991752,6.147166701347583
Sweden,2015,13.460517791823168,12.078172510428013,7.287676707445082,10.445035505688962,8.14331010023677,9.104823019946101,6.115005971375031
Sweden,2016,13.476872973251423,12.101753948102335,7.299673778040309,10.458790251217998,8.2834854379405,9.024876341240532,5.995823781822903
Sweden,2017,13.545786429310317,12.157751246473207,7.31548265955452,10.522039997007058,8.829750548992259,9.026303279877279,5.935198382154405
Sweden,2018,13.581908695119473,12.278598712369284,7.367843432808914,10.469465111117383,8.245898619037119,9.025755175081054,5.867508591876249
Sweden,2019,13.551662190594007,12.471518694878261,7.398085601608802,10.438585454541053,8.396384880676399,9.026217948440838,5.9033127473561695
Sweden,2020,13.603549768754355,12.440502268861351,7.4011327247596075,10.614938464804535,8.920451468930693,9.026210814965177,6.005120873555468
Switzerland,2002,12.7145897316725,12.190511643144108,4.956711642766236,9.723977041049574,8.228634870050485,6.96215425574179,6.0650601431215065
Switzerland,2004,12.994532089225608,12.215485428189822,4.920446875650804,9.652933274827994,8.641032060907076,6.960750155571508,5.966769255942594
Switzerland,2005,13.039792065086282,12.164472570606078,4.922385210832749,9.83726761861602,8.642427966613417,6.960082167955293,5.964794176471442
Switzerland,2006,13.146377141743178,12.066525096837713,4.921824238049254,9.825039406206987,9.39333822332308,6.959502162982363,5.950233242641362
Switzerland,2007,13.34137734705467,12.206854006854558,4.922255344674814,9.815084998518111,9.097290725098336,6.958782788766374,6.35092062011957
Switzerland,2008,13.556493090883901,12.211680226949206,4.9203917903168595,9.903112482206044,9.772344764066865,6.957980501398123,6.430217050082169
Switzerland,2009,13.513886186234231,12.28710050880418,4.920613815535508,9.698556941804387,9.80720169150714,6.957188739593398,6.412488931809718
Switzerland,2010,13.564148253537324,12.142659416939313,4.9220608780154,9.776440585016266,8.527168197476522,6.889861787725458,6.380456621523118
Switzerland,2011,13.724741310835046,12.355296446292105,4.924726339518705,9.67465822493027,9.564247904110829,6.955311641514935,6.456354678249766
Switzerland,2012,13.67231870056659,12.255224648989778,4.924717379664543,9.402386711637016,9.095233403215985,6.954273503706335,6.435490810249442
Switzerland,2013,13.735764587509895,12.078566240762857,4.926662689297511,9.376168900283844,8.712597769234304,6.825997608892507,6.454439065650641
Switzerland,2014,13.768517361905117,12.302442364834327,4.93085420034696,9.39564698659249,7.152436090416662,6.886959606780038,6.439957215686664
Switzerland,2015,13.680023905540732,12.100110714490466,4.930825679624759,9.35436010664049,8.143310100236771,6.885912438265223,6.405990859182812
Switzerland,2016,13.681635594897614,12.07044127171001,4.9311239637353035,9.484061357066421,8.2834854379405,6.822721701674836,6.377205453416035
Switzerland,2017,13.714146780345885,12.185818916502905,4.931000281081734,9.547789809552407,8.829750548992259,6.8840980948173565,6.326512300246422
Switzerland,2018,13.758241792447567,12.156677548425703,4.929050258757757,9.250094596633042,8.245898619037119,6.8832769066073585,6.338477968484416
Switzerland,2019,13.740448747397448,12.185311959442197,4.909516018564292,8.98685437072834,8.396384880676399,6.882504518322775,6.289598946032779
Switzerland,2020,13.787198736922571,12.182733505471369,4.909546628733767,9.0795579923816,8.920451468930695,6.820661005374859,6.281906201266387
Syrian Arab Republic,2004,11.439493738469839,11.684989287606854,0.4751673575566936,8.618425196490284,5.084505142662711,8.820591120308022,5.834437048016281
Syrian Arab Republic,2005,11.560955419618692,11.671034275080356,0.4907657633882185,8.224565576571441,5.68697535633982,8.816378843251433,5.822661206114936
Syrian Arab Republic,2006,11.7934784356569,11.717508744218042,0.48941810932710555,12.397838010526916,5.809642865355678,8.817594036275793,5.755003544213379
Syrian Arab Republic,2007,12.015277539404241,11.71018190875077,0.44722532902302153,12.36651066142826,6.439350371100098,8.818866922494754,5.635650343736892
Syrian Arab Republic,2009,12.448735287215742,11.739287105403974,0.40769595125952396,11.552177427635238,7.851874490545064,8.813963837376349,5.703182294584169
Syrian Arab Republic,2011,12.23484614759485,11.875042663847143,0.425616258541095,10.777292026984592,6.691044288068938,8.818926087090677,6.005794711416137
Tajikistan,2004,9.712663867910521,11.042859433777531,0.4888969380083441,10.404596118238738,5.6095637323505505,8.220425525229464,3.6325736179028416
Tajikistan,2005,9.890437553104826,11.069668142917779,0.5976728206121316,10.485479683729912,2.865691752170771,8.22143414339613,3.6297358778650124
Tajikistan,2011,10.320386608430407,11.277658723853708,0.46873198771892965,7.376820968499896,5.305189449602605,8.2276070852199,3.6125382208572137
Tajikistan,2019,10.619767625182565,11.359911805157317,0.4522214594499375,11.157649541945203,5.2722119151207405,8.060977799358403,4.905496975972951
Tajikistan,2020,10.680007331994535,11.357655492301717,0.46249635336870476,11.17300930484645,4.526709835449133,8.05797703427231,4.840727791656559
Tajikistan,2021,10.881923010640415,11.341347983337005,0.46130969629407537,11.17019569073421,4.202740827824723,8.058036124951196,4.9299209323421795
Thailand,2003,13.27444864001089,11.590684167687733,6.068644198606383,12.852527335264774,7.979206523487872,9.78919373497212,9.4353398000852
Thailand,2004,13.411223255970095,11.553895521256072,6.0688534673697925,12.744732195561955,7.995020431718916,9.791917985739161,9.989140684611948
Thailand,2005,13.453491837641822,11.423839872165843,6.083227001777108,12.7847740281562,5.132069957252972,9.79436998800059,9.292280202051419
Thailand,2007,13.78141196101438,11.647401524892427,6.118241644289837,12.689918941892504,5.775548319304278,9.798835119461982,9.714199611738154
Thailand,2008,14.075772774933538,11.676102041806942,6.118466880067634,12.86084159834632,6.443178409244754,9.800060352004854,9.694937157511207
Thailand,2009,13.921700504549147,11.677606736738142,6.14533872442623,12.695252025683326,7.076853576458859,9.80043455768837,9.730983347456979
Thailand,2011,14.490754320338135,11.710901872940337,6.192113276419788,13.149139034559926,7.380185102885902,9.802137502717297,9.980141428446293
Thailand,2015,14.351524832980433,11.665853319529246,6.061426654289783,11.708983760997345,7.131035565747629,9.799621290295766,8.664065447664797
Togo,2002,8.935821286050682,10.152723711599753,0.25637198760966573,9.519478116457254,3.362626272137409,7.688909517413057,4.422928625994308
Togo,2003,9.230579995278966,10.157443488960485,0.2570295473133466,9.474830580151288,2.6877959958600557,7.692717903500884,4.497164198845626
Togo,2004,9.29130188818508,10.182943382040683,0.2835987470141447,9.07205483917184,3.194205335533108,7.6965118370065655,4.853704209313164
Togo,2005,9.030979428239114,10.202676911473205,0.27269533014345754,9.62019582838564,3.4676294838429875,7.703304854271169,3.7932394694381792
Togo,2006,9.882223482853062,10.179853336639432,0.2811986000939186,8.763154428010893,3.480207710462115,7.711545249392406,3.9448343333962437
Togo,2009,10.123345712858809,10.213094997665067,0.3260971727245917,8.824501405003197,3.7836119784711113,7.726356001502686,3.578661481076356
Togo,2010,9.99410301726975,10.210861952083599,0.3342674268611405,8.665539302178773,4.135262320156894,7.728192016544992,3.8992304169626997
Togo,2011,10.424801728624756,10.228562948327163,0.32596484587708574,8.925853190420922,6.787202608613504,7.728192016544992,3.5086889583289356
Togo,2016,9.747465438640221,10.155074721397717,0.4409931141673099,9.773935375179967,4.666539528078591,7.757475203801717,5.614663828428463
Togo,2017,10.001238565311814,10.155311850811234,0.44981155112342674,9.55079573682796,3.367035158083471,7.7574752073645055,5.758657264492029
Togo,2018,10.154765844898439,10.163113455727746,0.46031097352481226,10.32461027130761,,7.757475203801717,5.829474889285946
Togo,2019,10.20425809066723,10.15796309035261,0.4731549087447206,8.96689206732161,5.2743809655201135,7.757475203801717,6.012145639980883
Tonga,2003,7.538494999413465,10.529541841218476,0.0,7.799917239277697,1.8929140523389578,3.2685314153140617,1.4609379041156565
Tonga,2004,7.626918238173893,10.526650298744537,0.0,6.355065451117447,3.224592175360309,3.2685314153140617,1.4609379041156565
Tonga,2005,7.632740216390833,10.527271257229517,0.0,6.243778475721972,2.2798188475165504,3.2685314153140617,1.4609379041156565
Tonga,2006,7.522994970665557,10.528850951793473,0.0,6.0844994130751715,2.3444946399147435,3.285684494540311,1.4596112040868967
Tonga,2007,7.958626852616386,10.579314771433614,0.0,2.995732273553991,2.649078697549194,3.285684494540311,1.4572852352695151
Tonga,2008,7.638060607509015,10.56174131036855,0.0,6.668863370699788,3.252915157051712,3.285684494540311,1.4576178479451245
